timestamp,device,event,detail
1721200195.8595052,mouse,move,"(1545, 1001)"
1721200195.862077,mouse,move,"(1537, 1001)"
1721200195.8643806,mouse,move,"(1529, 1000)"
1721200195.8663738,mouse,move,"(1521, 1000)"
1721200195.8683949,mouse,move,"(1512, 1000)"
1721200195.8693671,mouse,move,"(1503, 999)"
1721200195.8719096,mouse,move,"(1494, 999)"
1721200195.8739274,mouse,move,"(1485, 998)"
1721200195.875898,mouse,move,"(1476, 998)"
1721200195.877893,mouse,move,"(1466, 997)"
1721200195.879914,mouse,move,"(1456, 997)"
1721200195.8819766,mouse,move,"(1445, 996)"
1721200195.8842728,mouse,move,"(1434, 996)"
1721200195.9036667,mouse,move,"(1423, 995)"
1721200195.9036667,mouse,move,"(1333, 993)"
1721200195.9046628,mouse,move,"(1321, 992)"
1721200195.906682,mouse,move,"(1309, 992)"
1721200195.9122605,mouse,move,"(1297, 992)"
1721200195.9122605,mouse,move,"(1272, 992)"
1721200195.914304,mouse,move,"(1259, 992)"
1721200195.916297,mouse,move,"(1246, 992)"
1721200195.918316,mouse,move,"(1233, 992)"
1721200195.9202867,mouse,move,"(1220, 992)"
1721200195.92271,mouse,move,"(1208, 992)"
1721200195.925031,mouse,move,"(1196, 992)"
1721200195.926,mouse,move,"(1184, 992)"
1721200195.9280195,mouse,move,"(1172, 993)"
1721200195.9299893,mouse,move,"(1160, 993)"
1721200195.9321501,mouse,move,"(1149, 994)"
1721200195.9342575,mouse,move,"(1138, 994)"
1721200195.9362519,mouse,move,"(1127, 994)"
1721200195.9382465,mouse,move,"(1116, 995)"
1721200195.9402409,mouse,move,"(1105, 996)"
1721200195.94225,mouse,move,"(1094, 996)"
1721200195.9444923,mouse,move,"(1084, 997)"
1721200195.9465132,mouse,move,"(1074, 998)"
1721200195.9484816,mouse,move,"(1065, 998)"
1721200195.9494781,mouse,move,"(1056, 998)"
1721200195.9519925,mouse,move,"(1047, 999)"
1721200195.9733722,mouse,move,"(1038, 999)"
1721200195.9733722,mouse,move,"(973, 1000)"
1721200195.975369,mouse,move,"(968, 1000)"
1721200195.9763386,mouse,move,"(963, 1000)"
1721200195.9793556,mouse,move,"(958, 1000)"
1721200195.9803278,mouse,move,"(954, 999)"
1721200195.9823937,mouse,move,"(950, 999)"
1721200195.984415,mouse,move,"(947, 999)"
1721200195.986383,mouse,move,"(944, 999)"
1721200195.9883974,mouse,move,"(941, 999)"
1721200195.9893749,mouse,move,"(939, 999)"
1721200195.9919252,mouse,move,"(937, 999)"
1721200195.9943483,mouse,move,"(935, 999)"
1721200195.9963422,mouse,move,"(934, 998)"
1721200195.9983375,mouse,move,"(933, 998)"
1721200196.0003324,mouse,move,"(932, 998)"
1721200196.0018332,mouse,move,"(931, 998)"
1721200196.0038314,mouse,move,"(930, 998)"
1721200196.0164027,mouse,move,"(931, 998)"
1721200196.019403,mouse,move,"(932, 998)"
1721200196.0395074,mouse,move,"(933, 997)"
1721200196.0395074,mouse,move,"(941, 996)"
1721200196.0410433,mouse,move,"(942, 996)"
1721200196.0450666,mouse,move,"(943, 996)"
1721200196.0450666,mouse,move,"(945, 996)"
1721200196.046064,mouse,move,"(946, 996)"
1721200196.048057,mouse,move,"(948, 996)"
1721200196.0500822,mouse,move,"(950, 996)"
1721200196.05217,mouse,move,"(952, 996)"
1721200196.054498,mouse,move,"(953, 995)"
1721200196.0564928,mouse,move,"(955, 995)"
1721200196.0584877,mouse,move,"(956, 995)"
1721200196.0594847,mouse,move,"(958, 995)"
1721200196.0619986,mouse,move,"(959, 995)"
1721200196.0640075,mouse,move,"(961, 995)"
1721200196.0660021,mouse,move,"(962, 995)"
1721200196.0679972,mouse,move,"(964, 995)"
1721200196.0699916,mouse,move,"(965, 995)"
1721200196.0724907,mouse,move,"(967, 995)"
1721200196.074517,mouse,move,"(968, 995)"
1721200196.0764823,mouse,move,"(970, 995)"
1721200196.0785065,mouse,move,"(971, 994)"
1721200196.0794747,mouse,move,"(973, 994)"
1721200196.0820618,mouse,move,"(974, 994)"
1721200196.1043386,mouse,move,"(976, 994)"
1721200196.1053448,mouse,move,"(994, 993)"
1721200196.1063478,mouse,move,"(996, 993)"
1721200196.1083517,mouse,move,"(998, 992)"
1721200196.1118436,mouse,move,"(1000, 992)"
1721200196.1118436,mouse,move,"(1002, 992)"
1721200196.1141663,mouse,move,"(1005, 992)"
1721200196.11616,mouse,move,"(1008, 992)"
1721200196.1181545,mouse,move,"(1011, 992)"
1721200196.120149,mouse,move,"(1014, 992)"
1721200196.1226492,mouse,move,"(1017, 992)"
1721200196.1246474,mouse,move,"(1020, 991)"
1721200196.1266694,mouse,move,"(1023, 991)"
1721200196.1286354,mouse,move,"(1026, 991)"
1721200196.1296623,mouse,move,"(1030, 991)"
1721200196.1311944,mouse,move,"(1034, 990)"
1721200196.1340945,mouse,move,"(1038, 990)"
1721200196.1360621,mouse,move,"(1042, 990)"
1721200196.1380808,mouse,move,"(1046, 990)"
1721200196.140052,mouse,move,"(1050, 989)"
1721200196.1421196,mouse,move,"(1055, 989)"
1721200196.144386,mouse,move,"(1060, 989)"
1721200196.1463814,mouse,move,"(1065, 989)"
1721200196.1483755,mouse,move,"(1070, 988)"
1721200196.1493723,mouse,move,"(1075, 988)"
1721200196.1735442,mouse,move,"(1081, 988)"
1721200196.1745143,mouse,move,"(1146, 982)"
1721200196.1745143,mouse,move,"(1153, 981)"
1721200196.1775053,mouse,move,"(1161, 980)"
1721200196.1785026,mouse,move,"(1169, 979)"
1721200196.1795425,mouse,move,"(1177, 978)"
1721200196.182087,mouse,move,"(1185, 977)"
1721200196.1844363,mouse,move,"(1193, 976)"
1721200196.1864557,mouse,move,"(1200, 975)"
1721200196.1884515,mouse,move,"(1208, 974)"
1721200196.189423,mouse,move,"(1216, 973)"
1721200196.1919394,mouse,move,"(1224, 972)"
1721200196.194281,mouse,move,"(1232, 971)"
1721200196.1962757,mouse,move,"(1240, 970)"
1721200196.1982706,mouse,move,"(1248, 969)"
1721200196.2002647,mouse,move,"(1256, 967)"
1721200196.202766,mouse,move,"(1264, 966)"
1721200196.2037644,mouse,move,"(1272, 965)"
1721200196.2057605,mouse,move,"(1280, 963)"
1721200196.2077541,mouse,move,"(1288, 962)"
1721200196.20975,mouse,move,"(1296, 960)"
1721200196.2122664,mouse,move,"(1304, 959)"
1721200196.214325,mouse,move,"(1312, 957)"
1721200196.21632,mouse,move,"(1320, 956)"
1721200196.2370286,mouse,move,"(1328, 954)"
1721200196.2380352,mouse,move,"(1399, 942)"
1721200196.2389946,mouse,move,"(1406, 941)"
1721200196.2399924,mouse,move,"(1413, 940)"
1721200196.2420714,mouse,move,"(1420, 939)"
1721200196.2444355,mouse,move,"(1427, 938)"
1721200196.2464304,mouse,move,"(1435, 937)"
1721200196.248427,mouse,move,"(1442, 936)"
1721200196.249422,mouse,move,"(1450, 935)"
1721200196.25194,mouse,move,"(1457, 934)"
1721200196.2539363,mouse,move,"(1464, 933)"
1721200196.255931,mouse,move,"(1472, 932)"
1721200196.2579253,mouse,move,"(1479, 931)"
1721200196.260946,mouse,move,"(1486, 931)"
1721200196.2621393,mouse,move,"(1493, 930)"
1721200196.2644422,mouse,move,"(1500, 930)"
1721200196.2664354,mouse,move,"(1507, 930)"
1721200196.2684293,mouse,move,"(1514, 929)"
1721200196.2694194,mouse,move,"(1521, 929)"
1721200196.2719936,mouse,move,"(1528, 929)"
1721200196.2743256,mouse,move,"(1535, 929)"
1721200196.2763462,mouse,move,"(1542, 929)"
1721200196.2783408,mouse,move,"(1549, 928)"
1721200196.2803354,mouse,move,"(1555, 928)"
1721200196.2818468,mouse,move,"(1561, 928)"
1721200196.2840164,mouse,move,"(1567, 928)"
1721200196.2860117,mouse,move,"(1573, 928)"
1721200196.307075,mouse,move,"(1579, 928)"
1721200196.308063,mouse,move,"(1621, 928)"
1721200196.308063,mouse,move,"(1624, 928)"
1721200196.3116195,mouse,move,"(1627, 928)"
1721200196.3128946,mouse,move,"(1630, 928)"
1721200196.3138924,mouse,move,"(1633, 928)"
1721200196.3158987,mouse,move,"(1635, 927)"
1721200196.3179126,mouse,move,"(1637, 927)"
1721200196.3198755,mouse,move,"(1639, 927)"
1721200196.3219464,mouse,move,"(1640, 927)"
1721200196.3242276,mouse,move,"(1641, 927)"
1721200196.326222,mouse,move,"(1642, 927)"
1721200196.3282173,mouse,move,"(1643, 927)"
1721200196.3302114,mouse,move,"(1644, 927)"
1721200196.3317108,mouse,move,"(1645, 927)"
1721200196.3485866,mouse,move,"(1645, 926)"
1721200196.3521528,mouse,move,"(1644, 926)"
1721200196.3769667,mouse,move,"(1643, 926)"
1721200196.3779385,mouse,move,"(1637, 925)"
1721200196.379947,mouse,move,"(1636, 925)"
1721200196.3823292,mouse,move,"(1635, 925)"
1721200196.386482,mouse,move,"(1634, 925)"
1721200196.3884492,mouse,move,"(1633, 925)"
1721200196.3894465,mouse,move,"(1632, 925)"
1721200196.392971,mouse,move,"(1631, 925)"
1721200196.3959668,mouse,move,"(1630, 925)"
1721200196.3979604,mouse,move,"(1629, 925)"
1721200196.3999543,mouse,move,"(1628, 925)"
1721200196.4047391,mouse,move,"(1627, 925)"
1721200196.4067411,mouse,move,"(1626, 925)"
1721200196.4077287,mouse,move,"(1625, 925)"
1721200196.4096956,mouse,move,"(1624, 925)"
1721200196.4122427,mouse,move,"(1623, 925)"
1721200196.4144988,mouse,move,"(1622, 925)"
1721200196.416467,mouse,move,"(1621, 925)"
1721200196.4184854,mouse,move,"(1620, 925)"
1721200196.4194577,mouse,move,"(1619, 925)"
1721200196.422034,mouse,move,"(1618, 925)"
1721200196.4242735,mouse,move,"(1617, 925)"
1721200196.4262679,mouse,move,"(1616, 926)"
1721200196.42829,mouse,move,"(1615, 926)"
1721200196.4483733,mouse,move,"(1614, 926)"
1721200196.4483733,mouse,move,"(1596, 927)"
1721200196.4508526,mouse,move,"(1594, 927)"
1721200196.4532654,mouse,move,"(1591, 927)"
1721200196.4542382,mouse,move,"(1588, 927)"
1721200196.4562316,mouse,move,"(1585, 927)"
1721200196.4582272,mouse,move,"(1582, 927)"
1721200196.4602509,mouse,move,"(1579, 927)"
1721200196.4627361,mouse,move,"(1576, 927)"
1721200196.463735,mouse,move,"(1572, 927)"
1721200196.46676,mouse,move,"(1568, 927)"
1721200196.4687216,mouse,move,"(1564, 927)"
1721200196.4697518,mouse,move,"(1560, 927)"
1721200196.4723115,mouse,move,"(1556, 927)"
1721200196.4743075,mouse,move,"(1552, 927)"
1721200196.4763315,mouse,move,"(1547, 927)"
1721200196.4783282,mouse,move,"(1542, 927)"
1721200196.480294,mouse,move,"(1537, 926)"
1721200196.4823332,mouse,move,"(1532, 926)"
1721200196.4846258,mouse,move,"(1527, 926)"
1721200196.4865923,mouse,move,"(1522, 925)"
1721200196.4886158,mouse,move,"(1516, 925)"
1721200196.4895852,mouse,move,"(1510, 925)"
1721200196.4921489,mouse,move,"(1504, 925)"
1721200196.4943879,mouse,move,"(1498, 924)"
1721200196.5165067,mouse,move,"(1492, 924)"
1721200196.5165067,mouse,move,"(1428, 918)"
1721200196.5185082,mouse,move,"(1421, 918)"
1721200196.5194993,mouse,move,"(1414, 917)"
1721200196.5233781,mouse,move,"(1407, 917)"
1721200196.5243819,mouse,move,"(1400, 916)"
1721200196.5263512,mouse,move,"(1392, 915)"
1721200196.5283482,mouse,move,"(1384, 915)"
1721200196.5293431,mouse,move,"(1377, 914)"
1721200196.5319455,mouse,move,"(1370, 914)"
1721200196.5344603,mouse,move,"(1362, 913)"
1721200196.5364828,mouse,move,"(1354, 912)"
1721200196.5384488,mouse,move,"(1346, 912)"
1721200196.5394478,mouse,move,"(1338, 911)"
1721200196.5420175,mouse,move,"(1330, 910)"
1721200196.5440161,mouse,move,"(1322, 909)"
1721200196.5460117,mouse,move,"(1314, 909)"
1721200196.548005,mouse,move,"(1306, 908)"
1721200196.5500007,mouse,move,"(1298, 907)"
1721200196.552501,mouse,move,"(1289, 906)"
1721200196.5544987,mouse,move,"(1280, 905)"
1721200196.556494,mouse,move,"(1272, 904)"
1721200196.558488,mouse,move,"(1263, 903)"
1721200196.5594854,mouse,move,"(1254, 902)"
1721200196.562001,mouse,move,"(1245, 901)"
1721200196.5639994,mouse,move,"(1236, 900)"
1721200196.5659943,mouse,move,"(1227, 899)"
1721200196.5679884,mouse,move,"(1218, 898)"
1721200196.5699835,mouse,move,"(1209, 897)"
1721200196.5724845,mouse,move,"(1200, 896)"
1721200196.5744812,mouse,move,"(1191, 895)"
1721200196.5764766,mouse,move,"(1182, 894)"
1721200196.5784707,mouse,move,"(1173, 893)"
1721200196.5984533,mouse,move,"(1164, 892)"
1721200196.5994723,mouse,move,"(1076, 883)"
1721200196.6010573,mouse,move,"(1066, 882)"
1721200196.6032407,mouse,move,"(1056, 881)"
1721200196.605235,mouse,move,"(1046, 880)"
1721200196.6062355,mouse,move,"(1036, 879)"
1721200196.608226,mouse,move,"(1027, 878)"
1721200196.610221,mouse,move,"(1017, 877)"
1721200196.6117225,mouse,move,"(1007, 876)"
1721200196.6142125,mouse,move,"(997, 875)"
1721200196.6162071,mouse,move,"(987, 874)"
1721200196.6181748,mouse,move,"(977, 873)"
1721200196.620193,mouse,move,"(967, 872)"
1721200196.6223674,mouse,move,"(957, 871)"
1721200196.624633,mouse,move,"(947, 870)"
1721200196.6266282,mouse,move,"(937, 869)"
1721200196.6286223,mouse,move,"(927, 868)"
1721200196.6296484,mouse,move,"(917, 867)"
1721200196.6321654,mouse,move,"(907, 866)"
1721200196.6346822,mouse,move,"(897, 865)"
1721200196.6366765,mouse,move,"(888, 864)"
1721200196.6386716,mouse,move,"(879, 863)"
1721200196.6396704,mouse,move,"(870, 862)"
1721200196.642212,mouse,move,"(861, 861)"
1721200196.6446571,mouse,move,"(852, 860)"
1721200196.6686215,mouse,move,"(843, 859)"
1721200196.669573,mouse,move,"(745, 854)"
1721200196.6711738,mouse,move,"(737, 854)"
1721200196.6721723,mouse,move,"(729, 854)"
1721200196.674353,mouse,move,"(721, 853)"
1721200196.6763484,mouse,move,"(713, 853)"
1721200196.6783428,mouse,move,"(705, 853)"
1721200196.67934,mouse,move,"(697, 852)"
1721200196.6818664,mouse,move,"(689, 852)"
1721200196.6852107,mouse,move,"(681, 852)"
1721200196.6862087,mouse,move,"(673, 852)"
1721200196.688203,mouse,move,"(666, 851)"
1721200196.690198,mouse,move,"(659, 851)"
1721200196.6922615,mouse,move,"(651, 851)"
1721200196.6946313,mouse,move,"(644, 851)"
1721200196.696626,mouse,move,"(637, 851)"
1721200196.6986482,mouse,move,"(630, 851)"
1721200196.699619,mouse,move,"(623, 851)"
1721200196.702133,mouse,move,"(616, 850)"
1721200196.7044826,mouse,move,"(609, 850)"
1721200196.7064776,mouse,move,"(602, 850)"
1721200196.7084725,mouse,move,"(595, 850)"
1721200196.7094703,mouse,move,"(589, 850)"
1721200196.7119906,mouse,move,"(583, 850)"
1721200196.71414,mouse,move,"(577, 850)"
1721200196.716133,mouse,move,"(571, 849)"
1721200196.718128,mouse,move,"(565, 849)"
1721200196.720122,mouse,move,"(559, 849)"
1721200196.7394886,mouse,move,"(553, 849)"
1721200196.7394886,mouse,move,"(505, 848)"
1721200196.742021,mouse,move,"(500, 848)"
1721200196.74437,mouse,move,"(495, 848)"
1721200196.7463448,mouse,move,"(490, 848)"
1721200196.7483392,mouse,move,"(485, 848)"
1721200196.750853,mouse,move,"(480, 848)"
1721200196.7518651,mouse,move,"(475, 848)"
1721200196.7541666,mouse,move,"(470, 847)"
1721200196.7561803,mouse,move,"(465, 847)"
1721200196.7581744,mouse,move,"(461, 847)"
1721200196.7601497,mouse,move,"(456, 847)"
1721200196.76231,mouse,move,"(451, 847)"
1721200196.76459,mouse,move,"(447, 847)"
1721200196.7665658,mouse,move,"(443, 847)"
1721200196.768591,mouse,move,"(439, 847)"
1721200196.7695582,mouse,move,"(435, 846)"
1721200196.7720988,mouse,move,"(430, 846)"
1721200196.7741852,mouse,move,"(426, 846)"
1721200196.7761996,mouse,move,"(422, 846)"
1721200196.7781746,mouse,move,"(418, 846)"
1721200196.7801867,mouse,move,"(414, 846)"
1721200196.7823057,mouse,move,"(410, 846)"
1721200196.7846339,mouse,move,"(406, 845)"
1721200196.7866278,mouse,move,"(402, 845)"
1721200196.8081942,mouse,move,"(398, 845)"
1721200196.809192,mouse,move,"(359, 844)"
1721200196.8101995,mouse,move,"(355, 844)"
1721200196.812611,mouse,move,"(352, 844)"
1721200196.815606,mouse,move,"(348, 843)"
1721200196.8166046,mouse,move,"(345, 843)"
1721200196.818627,mouse,move,"(342, 843)"
1721200196.8195968,mouse,move,"(339, 843)"
1721200196.8221438,mouse,move,"(336, 843)"
1721200196.8241158,mouse,move,"(332, 843)"
1721200196.82611,mouse,move,"(329, 843)"
1721200196.8281054,mouse,move,"(326, 843)"
1721200196.8301184,mouse,move,"(323, 843)"
1721200196.8322315,mouse,move,"(320, 843)"
1721200196.8337374,mouse,move,"(317, 843)"
1721200196.835754,mouse,move,"(314, 843)"
1721200196.8377485,mouse,move,"(311, 843)"
1721200196.8397424,mouse,move,"(308, 843)"
1721200196.8422616,mouse,move,"(305, 843)"
1721200196.8445349,mouse,move,"(302, 843)"
1721200196.846529,mouse,move,"(299, 843)"
1721200196.848525,mouse,move,"(296, 843)"
1721200196.8495216,mouse,move,"(293, 843)"
1721200196.8520498,mouse,move,"(291, 843)"
1721200196.8541386,mouse,move,"(288, 843)"
1721200196.8561337,mouse,move,"(286, 843)"
1721200196.8581574,mouse,move,"(283, 843)"
1721200196.8786745,mouse,move,"(281, 844)"
1721200196.8786745,mouse,move,"(262, 846)"
1721200196.8831606,mouse,move,"(260, 846)"
1721200196.8831606,mouse,move,"(258, 846)"
1721200196.8841622,mouse,move,"(256, 847)"
1721200196.886155,mouse,move,"(254, 847)"
1721200196.8881605,mouse,move,"(252, 847)"
1721200196.890173,mouse,move,"(251, 848)"
1721200196.8923132,mouse,move,"(250, 848)"
1721200196.8945746,mouse,move,"(249, 848)"
1721200196.8965442,mouse,move,"(248, 849)"
1721200196.8985393,mouse,move,"(247, 849)"
1721200196.8995368,mouse,move,"(246, 849)"
1721200196.9021354,mouse,move,"(245, 850)"
1721200196.904366,mouse,move,"(244, 850)"
1721200196.9063606,mouse,move,"(243, 851)"
1721200196.9083552,mouse,move,"(242, 851)"
1721200196.9093528,mouse,move,"(241, 852)"
1721200196.9118705,mouse,move,"(240, 852)"
1721200196.913866,mouse,move,"(239, 853)"
1721200196.915888,mouse,move,"(238, 853)"
1721200196.9178557,mouse,move,"(237, 854)"
1721200196.9198782,mouse,move,"(236, 855)"
1721200196.9219403,mouse,move,"(235, 855)"
1721200196.9464643,mouse,move,"(235, 856)"
1721200196.9474654,mouse,move,"(227, 865)"
1721200196.9484596,mouse,move,"(227, 866)"
1721200196.9494295,mouse,move,"(226, 867)"
1721200196.9549625,mouse,move,"(225, 868)"
1721200196.955938,mouse,move,"(225, 869)"
1721200196.956936,mouse,move,"(224, 870)"
1721200196.9589305,mouse,move,"(223, 871)"
1721200196.9599268,mouse,move,"(222, 872)"
1721200196.962296,mouse,move,"(222, 873)"
1721200196.9646564,mouse,move,"(221, 874)"
1721200196.966651,mouse,move,"(220, 875)"
1721200196.9686453,mouse,move,"(219, 876)"
1721200196.969644,mouse,move,"(218, 877)"
1721200196.9721642,mouse,move,"(218, 878)"
1721200196.9741614,mouse,move,"(217, 879)"
1721200196.976156,mouse,move,"(216, 880)"
1721200196.9781506,mouse,move,"(215, 881)"
1721200196.980145,mouse,move,"(214, 882)"
1721200196.9816456,mouse,move,"(213, 883)"
1721200196.9839952,mouse,move,"(212, 884)"
1721200196.9859629,mouse,move,"(211, 885)"
1721200196.9879577,mouse,move,"(210, 886)"
1721200196.9899526,mouse,move,"(209, 887)"
1721200196.991962,mouse,move,"(208, 888)"
1721200196.994199,mouse,move,"(207, 889)"
1721200196.9961936,mouse,move,"(206, 890)"
1721200196.998188,mouse,move,"(205, 891)"
1721200197.000183,mouse,move,"(204, 892)"
1721200197.0022848,mouse,move,"(203, 893)"
1721200197.0212414,mouse,move,"(202, 894)"
1721200197.0212414,mouse,move,"(198, 902)"
1721200197.023379,mouse,move,"(198, 903)"
1721200197.026398,mouse,move,"(198, 904)"
1721200197.026398,mouse,move,"(198, 905)"
1721200197.0293655,mouse,move,"(198, 906)"
1721200197.0318887,mouse,move,"(198, 907)"
1721200197.03602,mouse,move,"(198, 908)"
1721200197.0379872,mouse,move,"(198, 909)"
1721200197.0399814,mouse,move,"(199, 910)"
1721200197.0443099,mouse,move,"(200, 911)"
1721200197.0462906,mouse,move,"(201, 911)"
1721200197.0482852,mouse,move,"(202, 912)"
1721200197.0502794,mouse,move,"(203, 913)"
1721200197.0524323,mouse,move,"(204, 913)"
1721200197.0539215,mouse,move,"(205, 914)"
1721200197.0559156,mouse,move,"(206, 914)"
1721200197.05791,mouse,move,"(207, 915)"
1721200197.059906,mouse,move,"(208, 915)"
1721200197.0619516,mouse,move,"(209, 916)"
1721200197.064437,mouse,move,"(210, 917)"
1721200197.0664325,mouse,move,"(212, 917)"
1721200197.0912004,mouse,move,"(214, 918)"
1721200197.0912004,mouse,move,"(247, 923)"
1721200197.0922005,mouse,move,"(252, 923)"
1721200197.094633,mouse,move,"(257, 924)"
1721200197.0966024,mouse,move,"(262, 924)"
1721200197.098599,mouse,move,"(267, 925)"
1721200197.0995958,mouse,move,"(273, 925)"
1721200197.1021113,mouse,move,"(279, 925)"
1721200197.1041093,mouse,move,"(285, 926)"
1721200197.1061027,mouse,move,"(291, 926)"
1721200197.1080966,mouse,move,"(297, 926)"
1721200197.110091,mouse,move,"(304, 926)"
1721200197.1125906,mouse,move,"(311, 926)"
1721200197.1145868,mouse,move,"(318, 927)"
1721200197.1165829,mouse,move,"(325, 927)"
1721200197.1185772,mouse,move,"(332, 927)"
1721200197.119575,mouse,move,"(340, 927)"
1721200197.122091,mouse,move,"(348, 927)"
1721200197.1244314,mouse,move,"(356, 928)"
1721200197.126427,mouse,move,"(364, 928)"
1721200197.1284213,mouse,move,"(373, 928)"
1721200197.1294186,mouse,move,"(382, 928)"
1721200197.1319401,mouse,move,"(391, 929)"
1721200197.1344633,mouse,move,"(399, 929)"
1721200197.1364603,mouse,move,"(408, 929)"
1721200197.138454,mouse,move,"(417, 929)"
1721200197.139452,mouse,move,"(426, 929)"
1721200197.1419666,mouse,move,"(435, 929)"
1721200197.1443353,mouse,move,"(445, 929)"
1721200197.1462932,mouse,move,"(455, 929)"
1721200197.1644082,mouse,move,"(465, 929)"
1721200197.1644082,mouse,move,"(546, 929)"
1721200197.1663759,mouse,move,"(557, 929)"
1721200197.1684,mouse,move,"(568, 928)"
1721200197.1693695,mouse,move,"(579, 928)"
1721200197.1719153,mouse,move,"(590, 927)"
1721200197.1741924,mouse,move,"(601, 926)"
1721200197.1761832,mouse,move,"(612, 926)"
1721200197.1781776,mouse,move,"(623, 925)"
1721200197.1801462,mouse,move,"(635, 924)"
1721200197.1822236,mouse,move,"(646, 924)"
1721200197.1844933,mouse,move,"(658, 923)"
1721200197.1864872,mouse,move,"(669, 922)"
1721200197.1884825,mouse,move,"(680, 921)"
1721200197.1894794,mouse,move,"(691, 920)"
1721200197.1919954,mouse,move,"(702, 919)"
1721200197.1941445,mouse,move,"(713, 918)"
1721200197.1961389,mouse,move,"(724, 917)"
1721200197.198133,mouse,move,"(735, 916)"
1721200197.200127,mouse,move,"(747, 915)"
1721200197.201629,mouse,move,"(758, 914)"
1721200197.2037597,mouse,move,"(769, 913)"
1721200197.2057536,mouse,move,"(780, 912)"
1721200197.2301674,mouse,move,"(791, 911)"
1721200197.231164,mouse,move,"(904, 902)"
1721200197.2322223,mouse,move,"(914, 902)"
1721200197.2342165,mouse,move,"(924, 901)"
1721200197.2372699,mouse,move,"(934, 901)"
1721200197.238267,mouse,move,"(944, 900)"
1721200197.2402847,mouse,move,"(953, 900)"
1721200197.242406,mouse,move,"(962, 900)"
1721200197.244405,mouse,move,"(971, 900)"
1721200197.2463992,mouse,move,"(980, 900)"
1721200197.248394,mouse,move,"(989, 899)"
1721200197.2493937,mouse,move,"(998, 899)"
1721200197.251916,mouse,move,"(1007, 899)"
1721200197.2539127,mouse,move,"(1016, 899)"
1721200197.255907,mouse,move,"(1025, 899)"
1721200197.2579021,mouse,move,"(1034, 899)"
1721200197.2598965,mouse,move,"(1043, 899)"
1721200197.2621558,mouse,move,"(1052, 899)"
1721200197.2644086,mouse,move,"(1061, 899)"
1721200197.2664273,mouse,move,"(1069, 899)"
1721200197.2684224,mouse,move,"(1078, 899)"
1721200197.2693954,mouse,move,"(1086, 899)"
1721200197.2719636,mouse,move,"(1094, 899)"
1721200197.2742023,mouse,move,"(1102, 899)"
1721200197.2762198,mouse,move,"(1110, 899)"
1721200197.2781913,mouse,move,"(1118, 899)"
1721200197.2801857,mouse,move,"(1126, 898)"
1721200197.282202,mouse,move,"(1134, 898)"
1721200197.2845101,mouse,move,"(1142, 898)"
1721200197.2865057,mouse,move,"(1150, 898)"
1721200197.3033938,mouse,move,"(1158, 898)"
1721200197.3033938,mouse,move,"(1206, 899)"
1721200197.3043916,mouse,move,"(1212, 899)"
1721200197.3073828,mouse,move,"(1219, 900)"
1721200197.308382,mouse,move,"(1225, 900)"
1721200197.30938,mouse,move,"(1231, 900)"
1721200197.3119001,mouse,move,"(1237, 900)"
1721200197.3138957,mouse,move,"(1243, 901)"
1721200197.3158898,mouse,move,"(1249, 901)"
1721200197.3178842,mouse,move,"(1255, 902)"
1721200197.3198788,mouse,move,"(1261, 902)"
1721200197.3218865,mouse,move,"(1266, 902)"
1721200197.324345,mouse,move,"(1271, 903)"
1721200197.3263395,mouse,move,"(1277, 903)"
1721200197.328334,mouse,move,"(1282, 903)"
1721200197.33033,mouse,move,"(1287, 904)"
1721200197.332463,mouse,move,"(1293, 904)"
1721200197.3344336,mouse,move,"(1298, 904)"
1721200197.3359365,mouse,move,"(1304, 905)"
1721200197.337932,mouse,move,"(1309, 905)"
1721200197.3399262,mouse,move,"(1314, 906)"
1721200197.3424265,mouse,move,"(1319, 906)"
1721200197.3444586,mouse,move,"(1324, 906)"
1721200197.3464458,mouse,move,"(1329, 907)"
1721200197.3693533,mouse,move,"(1334, 907)"
1721200197.3693533,mouse,move,"(1387, 912)"
1721200197.3709323,mouse,move,"(1392, 913)"
1721200197.3719306,mouse,move,"(1397, 913)"
1721200197.3762815,mouse,move,"(1402, 913)"
1721200197.3762815,mouse,move,"(1407, 914)"
1721200197.3782523,mouse,move,"(1412, 914)"
1721200197.3802462,mouse,move,"(1417, 915)"
1721200197.3823252,mouse,move,"(1422, 915)"
1721200197.3843265,mouse,move,"(1428, 915)"
1721200197.3863196,mouse,move,"(1433, 916)"
1721200197.3883145,mouse,move,"(1439, 916)"
1721200197.3903384,mouse,move,"(1445, 916)"
1721200197.3918507,mouse,move,"(1450, 916)"
1721200197.3938487,mouse,move,"(1455, 917)"
1721200197.395843,mouse,move,"(1461, 917)"
1721200197.3988354,mouse,move,"(1466, 917)"
1721200197.3998327,mouse,move,"(1471, 917)"
1721200197.4018445,mouse,move,"(1476, 918)"
1721200197.40404,mouse,move,"(1481, 918)"
1721200197.406035,mouse,move,"(1486, 918)"
1721200197.4080286,mouse,move,"(1491, 919)"
1721200197.410024,mouse,move,"(1496, 919)"
1721200197.4125268,mouse,move,"(1501, 919)"
1721200197.414525,mouse,move,"(1506, 920)"
1721200197.416519,mouse,move,"(1511, 920)"
1721200197.418514,mouse,move,"(1516, 921)"
1721200197.4195113,mouse,move,"(1520, 921)"
1721200197.422032,mouse,move,"(1524, 922)"
1721200197.4240286,mouse,move,"(1528, 922)"
